time,sender,destination,amount
12483.55,2,16,68.88
12484.25,7,24,14.45
12484.60,19,0,4.38
12485.58,9,3,2.51
12486.31,33,9,4.40
12486.39,30,35,16.10
12486.55,7,0,10.38
12487.40,6,32,8.13
12487.95,28,3,6.77
12488.76,5,3,4.84
12489.57,28,3,6.10
12489.90,3,5,11.61
12490.59,24,25,12.54
12491.30,2,3,16.75
12491.61,32,3,6.05
12492.22,1,0,19.07
12492.44,34,0,18.30
12492.86,16,0,1.31
12493.25,21,0,7.54
12494.13,18,3,11.60
12495.09,4,38,19.77
12495.55,7,16,10.66
12495.92,14,0,15.17
12496.86,11,14,1.65
12497.57,10,25,1.98
12498.25,16,0,12.67
12499.05,24,0,15.73
12499.16,19,1,16.07
12499.95,26,3,12.59
12500.95,26,3,5.54
12501.41,10,3,9.13
12502.03,3,5,68.76
12502.37,0,9,66.99
12502.81,12,20,13.81
12503.43,26,3,4.15
12503.79,28,3,9.35
12504.48,1,0,10.04
12504.74,18,0,11.78
12505.66,25,31,16.18
12506.64,0,32,32.95
12507.00,21,0,4.66
12507.59,32,29,10.79
12508.39,13,2,12.98
12509.11,16,3,16.43
12509.65,31,29,10.89
12509.77,2,3,58.66
12509.92,22,0,6.97
12510.50,2,3,15.79
12510.58,3,0,13.84
12511.11,5,0,10.27
12511.84,8,20,13.71
12512.03,13,32,3.27
12512.13,7,14,13.30
12513.08,20,3,13.15
12513.60,10,3,9.13
12513.99,23,6,18.68
12514.74,15,25,5.49
12515.12,1,3,43.67
12515.68,10,3,18.75
12515.76,5,0,9.58
12516.56,13,3,6.12
12517.23,24,0,19.00
12518.13,22,13,1.15
12518.60,2,3,19.51
12518.71,31,0,14.14
12519.30,0,3,7.76
12519.75,10,20,17.09
12520.48,31,35,16.53
12520.80,19,0,6.73
12520.85,17,3,13.94
12520.88,5,29,3.48
12521.83,2,3,16.67
12522.37,2,5,30.10
12522.68,11,38,11.56
12523.53,14,29,7.14
12523.67,30,5,14.63
12524.46,0,17,18.70
12525.27,9,0,8.51
12525.88,5,3,1.16
12526.79,1,29,76.07
12527.55,22,29,17.84
12527.63,12,3,13.26
12527.97,2,8,4.71
12528.46,23,0,8.27
12529.36,15,7,2.08
12529.49,1,30,43.95
12529.65,22,3,9.89
12529.87,14,2,7.18
12530.84,16,31,8.44
12531.38,24,0,2.25
12531.96,30,0,15.28
12532.41,19,31,15.19
12532.97,22,35,19.03
12533.34,23,24,1.56
12533.57,2,3,49.59
12533.87,0,13,37.57
12534.13,1,0,17.87
12534.78,9,3,19.53
12534.80,3,31,18.18
12535.05,1,13,5.74
12535.74,7,10,7.61
12536.33,3,2,58.44
12536.88,2,0,39.03
12537.35,34,6,10.24
12537.91,31,4,11.42
12538.02,0,3,3.31
12538.60,3,31,61.74
12538.64,8,35,9.57
12539.06,13,0,9.05
12539.88,22,17,19.28
12540.82,33,17,1.11
12541.44,8,0,2.76
12542.24,14,23,7.18
12542.44,22,26,6.52
12542.46,12,0,3.07
12543.05,14,3,7.04
12544.01,10,0,18.39
12544.54,20,3,9.83
12544.92,14,3,1.24
12545.61,1,3,65.69
12545.74,0,3,78.30
12545.91,31,0,8.83
12546.35,20,0,17.45
12546.42,32,0,15.37
12546.74,34,0,19.42
12547.12,1,3,54.16
12547.63,8,0,9.62
12548.05,15,0,17.31
12548.80,9,2,9.71
12549.29,30,2,18.30
12549.39,23,0,13.88
12549.96,0,25,46.01
12550.87,1,0,19.18
12551.80,28,20,12.84
12552.78,7,11,14.88
12553.16,20,1,13.34
12553.85,5,22,6.13
12554.35,20,8,9.13
12554.37,33,4,14.99
12554.75,10,0,7.29
12554.84,26,10,6.76
12554.93,5,10,18.32
12555.83,30,23,11.45
12556.24,18,20,9.23
12557.19,32,4,1.63
12558.03,32,3,12.05
12558.86,1,38,9.55
12559.44,1,24,19.49
12559.66,3,0,11.85
12560.43,3,38,13.01
12560.89,27,3,1.16
12561.80,19,3,12.32
12562.44,1,38,20.44
12562.83,2,23,36.05
12563.35,28,8,17.96
12563.35,14,23,16.07
12564.15,8,22,12.50
12564.37,31,3,9.08
12565.27,10,23,16.63
12565.68,2,0,12.92
12566.52,32,31,8.18
12566.58,31,0,17.25
12566.86,7,3,3.63
12567.53,9,16,8.45
12568.06,29,11,1.63
12568.64,26,10,7.51
12568.68,27,3,9.01
12569.63,7,2,4.62
12570.11,28,9,8.80
12570.59,17,3,13.47
12571.24,28,22,4.21
12571.51,16,3,14.33
12572.50,25,22,16.93
12572.78,1,3,5.89
12573.13,13,25,14.11
12573.91,0,3,68.53
12574.24,22,0,16.99
12574.37,3,26,4.52
12574.59,0,24,64.28
12574.87,17,32,16.25
12575.82,10,6,2.78
12576.50,0,3,16.37
12576.81,2,0,38.54
12577.81,0,3,3.84
12577.82,25,5,5.18
12578.62,30,7,15.18
12579.19,30,0,3.45
12579.35,11,4,4.80
12579.87,1,0,76.68
12580.73,21,24,15.13
12581.68,18,3,2.30
12582.17,7,2,10.65
12582.94,24,29,19.90
12582.95,5,0,9.70
12583.74,28,23,10.42
12583.89,24,0,11.76
12584.51,16,0,18.07
12584.57,12,3,5.91
12584.92,21,0,4.41
12585.50,23,0,10.14
12586.24,9,0,15.63
12586.56,24,3,14.42
12587.06,12,3,17.48
12587.08,13,35,5.58
12587.56,5,3,9.41
12587.73,4,7,9.85
12587.80,21,30,19.11
12587.85,2,30,64.51
12588.39,28,3,6.84
12588.67,5,31,10.96
12589.56,16,3,14.43
12590.25,33,38,17.78
12590.88,2,38,14.09
12591.24,20,8,17.53
12591.95,14,0,13.98
12592.75,30,3,5.08
12593.12,18,3,13.25
12593.41,14,3,17.19
12594.37,0,3,7.00
12594.96,8,0,16.40
12595.61,0,9,11.31
12596.44,22,0,5.08
12596.93,20,0,2.46
12597.75,3,10,46.12
12598.47,33,38,13.28
12598.62,9,3,2.15
12598.75,20,3,13.15
12598.96,6,3,12.82
12599.06,10,3,15.84
12599.83,34,3,17.10
12599.96,11,0,11.76
12600.74,22,5,13.38
12601.07,34,0,3.08
12601.65,3,25,3.70
12602.50,25,16,5.76
12602.73,22,13,2.40
12603.14,3,38,20.98
12603.82,23,17,1.16
12603.86,8,3,6.87
12604.45,5,3,15.01
12604.66,32,4,13.71
12604.99,0,3,48.73
12605.16,2,3,62.49
12605.93,29,3,14.59
12606.49,6,3,1.98
12607.12,9,22,3.41
12607.25,13,9,14.33
12607.94,10,3,1.49
12608.60,21,3,14.57
12609.41,34,3,16.34
12609.60,32,0,10.26
12609.84,1,38,3.60
12609.88,7,0,12.06
12610.56,2,3,19.07
12610.83,3,16,70.97
12611.51,2,3,6.03
12611.60,11,3,4.99
12612.28,2,8,4.71
12612.67,16,35,1.26
12613.48,21,8,11.50
12613.62,31,0,14.41
12614.01,14,3,11.48
12614.58,19,3,1.83
12614.72,22,25,13.79
12614.84,1,4,11.14
12615.62,24,0,8.00
12616.37,0,29,64.30
12616.40,3,0,13.04
12617.13,30,11,11.96
12617.83,16,3,16.78
12618.49,31,0,5.62
12619.23,8,9,14.83
12619.65,0,3,16.39
12619.96,17,6,12.29
12620.78,28,1,10.38
12621.43,25,3,7.40
12621.69,33,3,3.57
12621.88,8,0,10.93
12622.55,23,13,9.95
12623.07,4,0,3.60
12623.30,8,3,8.76
12624.25,22,3,6.48
12624.63,22,0,19.32
12625.55,23,3,7.25
12626.17,34,3,3.17
12626.64,5,8,7.66
12626.69,15,0,16.19
12626.89,6,3,10.01
12627.70,30,0,5.93
12628.55,0,3,6.96
12628.69,20,14,13.98
12629.05,3,14,23.61
12629.41,3,14,10.61
12630.34,20,32,5.00
12631.31,33,0,14.82
12631.43,3,8,19.86
12631.92,21,0,1.68
12632.67,0,3,67.72
12633.25,17,0,6.93
12633.80,0,3,71.82
12634.77,6,0,15.74
12635.28,0,20,44.65
12635.74,8,0,10.15
12636.16,5,25,16.13
12636.86,0,32,40.00
12637.28,26,0,7.03
12637.58,11,0,17.57
12638.24,20,0,8.52
12638.83,29,0,4.25
12638.88,24,16,12.28
12639.13,11,0,3.19
12639.21,21,32,4.03
12640.09,18,3,11.23
12640.30,18,0,18.81
12640.54,7,24,18.81
12640.57,13,3,1.18
12640.84,34,0,2.91
12641.44,15,31,15.74
12641.51,25,0,19.28
12641.95,22,26,9.30
12642.22,18,1,18.81
12642.27,3,13,65.45
12642.68,3,9,9.61
12643.38,0,3,15.86
12644.01,22,3,9.45
12644.08,1,16,5.40
12644.99,30,3,14.18
12645.78,10,13,12.16
12646.68,22,3,18.86
12646.71,1,0,17.52
12647.32,1,3,2.84
12648.26,5,3,4.43
12648.46,18,3,7.22
12649.29,3,20,7.99
12649.87,20,0,6.60
12650.74,26,24,19.41
12651.20,17,5,9.05
12652.06,29,0,2.21
12653.01,11,7,9.71
12653.30,1,32,15.86
12653.86,12,30,3.30
12654.44,2,0,15.75
12654.78,1,7,13.28
12655.22,25,0,15.54
12655.78,3,7,14.70
12656.30,34,13,4.05
12657.17,16,24,13.76
12657.71,5,0,14.52
12658.40,32,16,19.60
12659.32,12,32,10.42
12660.24,12,3,10.59
12660.75,27,0,12.02
12661.17,34,2,11.17
12662.11,6,0,7.62
12662.45,1,23,1.61
12663.23,0,31,18.89
12663.81,13,0,16.55
12663.82,1,10,47.04
12664.77,19,0,8.15
12664.97,31,2,19.16
12665.03,32,1,12.20
12665.80,17,25,9.09
12665.89,25,0,19.85
12666.18,19,3,16.97
12666.48,8,4,8.70
12667.14,9,31,16.43
12667.44,19,8,8.25
12668.22,31,0,8.56
12669.03,2,14,41.81
12669.35,6,3,7.15
12669.67,17,0,16.05
12670.47,19,0,16.29
12670.74,4,0,12.05
12671.26,1,6,39.48
12672.23,26,20,10.92
12672.60,3,11,74.58
12673.53,0,3,67.54
12674.47,3,0,10.94
12675.13,24,0,11.22
12676.04,32,0,4.16
12676.37,16,3,2.51
12677.17,23,0,10.46
12678.00,8,0,16.42
12678.77,26,3,16.06
12679.26,27,26,16.40
12679.58,30,2,15.38
12679.64,1,3,72.82
12679.83,3,0,17.96
12680.10,16,0,18.50
12680.57,0,16,27.17
12680.68,2,1,46.75
12680.96,11,0,10.32
12681.44,27,5,15.96
12681.53,2,35,3.22
12681.77,1,0,56.16
12682.20,7,4,12.94
12682.75,19,0,15.69
12683.13,26,32,4.10
12683.84,6,7,11.45
12684.01,29,2,15.52
12684.23,8,16,3.50
12684.65,34,24,5.00
12684.89,14,0,9.63
12685.32,0,9,59.04
12686.06,19,3,7.72
12686.38,1,29,71.96
12687.13,25,22,17.07
12687.54,23,17,6.36
12688.08,27,3,11.91
12688.85,10,3,19.62
12689.62,28,4,18.21
12690.58,20,3,2.50
12690.61,29,1,12.34
12690.99,5,10,11.69
12691.38,16,0,4.85
12691.39,21,3,7.90
12691.77,1,3,76.68
12692.51,14,0,6.71
12693.34,0,3,18.68
12693.88,21,0,17.72
12694.01,11,4,6.87
12694.39,15,3,5.71
12695.20,31,35,9.06
12695.73,1,3,46.61
12696.45,28,11,11.74
12697.02,16,2,10.00
12697.11,28,0,16.97
12697.95,8,1,15.88
12698.52,1,0,55.04
12699.46,6,3,11.86
12699.89,0,31,7.13
12700.58,1,0,75.11
12701.25,5,1,1.21
12701.53,2,35,15.97
12702.20,20,9,2.79
12702.44,13,16,16.78
12702.78,0,8,19.66
12703.17,1,35,37.55
12703.89,1,0,73.25
12704.21,2,3,28.55
12704.24,31,9,17.23
12705.01,8,3,8.42
12705.87,11,3,14.91
12706.64,15,3,9.26
12707.31,7,0,14.68
12707.84,16,3,6.14
12708.44,10,0,13.92
12708.45,3,17,12.91
12708.88,24,0,11.06
12708.93,32,0,17.71
12709.33,14,3,16.46
12709.81,4,3,12.61
12709.90,21,0,2.32
12710.30,21,3,16.88
12710.69,13,7,2.24
12711.58,31,14,12.93
12712.39,3,4,1.20
12712.65,7,13,15.39
12712.69,16,11,19.17
12713.07,31,38,14.87
12713.92,1,0,35.05
12714.06,19,0,18.27
12714.94,24,11,9.94
12715.35,4,23,16.44
12715.58,19,30,9.56
12716.03,16,0,4.27
12716.66,2,32,19.84
12717.43,33,0,16.13
12717.92,2,3,11.90
12718.08,9,3,18.48
12718.81,14,7,7.59
12719.77,34,2,10.56
12720.64,17,6,2.04
12721.62,1,3,39.83
12722.48,0,26,67.22
12723.01,10,3,2.14
12723.02,1,0,19.42
12723.99,5,29,4.62
12724.57,6,7,16.41
12724.80,13,0,14.79
12724.91,10,0,18.18
12725.10,34,0,16.03
12725.14,10,0,19.02
12725.28,12,7,1.81
12726.05,7,11,15.07
12726.75,23,29,17.13
12727.45,20,4,10.52
12727.66,8,3,11.67
12728.23,17,13,15.95
12729.01,12,3,8.13
12729.02,13,3,4.33
12729.12,29,38,13.05
12729.42,1,3,36.66
12729.98,29,30,4.64
12730.19,28,1,12.32
12731.10,20,24,6.10
12732.06,5,16,12.79
12732.77,18,25,17.12
12733.67,29,7,9.15
12733.87,18,2,18.18
12734.85,18,8,6.88
12735.07,27,0,18.70
12736.04,13,38,17.88
12736.81,12,3,5.09
12737.62,24,20,6.85
12737.64,34,0,16.10
12738.23,13,0,18.46
12738.63,8,38,15.63
12738.84,24,22,10.18
12739.05,0,6,3.64
12739.54,28,3,10.97
12739.74,34,29,6.66
12740.58,13,3,9.53
12741.17,24,1,17.31
12741.96,12,0,13.56
12742.82,30,3,18.67
12742.92,18,0,3.32
12743.00,6,3,12.75
12743.26,26,0,17.77
12743.96,8,7,18.24
12744.95,8,7,18.68
12745.56,2,16,11.89
12745.64,23,2,11.05
12745.68,13,3,4.93
12745.99,33,3,3.57
12746.09,2,11,15.29
12747.01,29,0,6.15
12747.25,3,7,12.72
12747.70,23,3,1.59
12748.69,2,17,73.76
12749.44,5,26,6.36
12749.55,28,3,5.02
12750.20,19,3,12.69
12750.70,19,0,3.93
12751.65,30,0,2.39
12752.38,19,4,13.25
12753.26,32,3,18.91
12753.75,1,14,12.59
12753.86,34,13,5.75
12754.13,3,32,41.31
12754.27,10,20,9.42
12755.18,29,30,3.00
12756.13,2,31,19.47
12756.50,0,38,69.67
12757.22,16,3,18.08
12758.12,1,0,32.09
12758.64,1,4,25.46
12758.73,2,0,58.82
12759.40,21,0,9.63
12759.75,3,10,15.35
12759.79,22,30,14.57
12759.86,17,26,16.42
12760.63,25,0,16.30
12761.46,23,31,5.01
12761.65,1,0,8.96
12762.28,15,16,14.85
12762.55,7,3,8.55
12762.84,2,3,75.50
12763.80,8,31,13.43
12764.17,34,17,11.63
12764.40,3,0,75.42
12764.68,4,3,4.65
12764.81,32,3,3.25
12765.28,21,31,4.79
12765.51,31,5,7.74
12766.47,6,16,8.26
12766.86,10,31,15.02
12767.33,2,3,22.24
12767.83,34,3,5.31
12767.99,18,0,6.36
12768.65,9,7,13.54
12768.94,25,31,16.45
12769.78,2,3,57.63
12770.22,34,10,5.34
12770.71,23,3,5.72
12771.48,28,38,4.99
12772.08,33,1,19.81
12772.33,23,38,15.07
12772.97,1,30,11.12
12773.42,3,16,26.00
12773.43,8,0,14.08
12774.01,7,1,17.31
12774.19,18,0,3.41
12775.08,34,5,8.46
12775.70,21,0,11.10
12776.28,6,0,11.94
12776.80,1,3,54.17
12777.11,2,0,13.25
12777.94,8,20,18.63
12778.38,2,3,8.35
12778.88,20,7,9.12
12779.52,6,4,9.70
12780.04,11,3,3.67
12780.86,33,0,8.39
12781.40,8,17,2.87
12781.61,0,31,76.71
12782.04,15,20,10.18
12782.78,15,6,14.50
12783.65,28,3,12.06
12784.61,1,0,53.85
12784.70,5,23,11.22
12785.43,28,5,17.59
12785.88,10,3,12.42
12785.90,11,31,18.69
12786.25,15,3,8.99
12786.64,22,3,19.65
12787.15,2,22,44.04
12787.49,14,3,17.92
12788.14,4,0,7.64
12788.66,2,3,60.81
12789.62,16,30,2.48
12789.71,2,3,16.29
12789.98,5,0,5.99
12790.10,18,24,16.25
12790.36,10,11,11.17
12791.22,11,26,15.11
12791.29,22,0,15.46
12791.98,26,3,19.66
12792.68,22,3,10.03
12793.08,31,14,16.78
12793.31,22,17,19.28
12793.92,33,3,2.14
12794.21,12,3,19.46
12794.72,21,16,2.34
12795.42,24,3,5.90
12795.95,0,29,8.23
12796.30,9,23,16.63
12796.87,25,3,4.48
12797.16,30,9,7.14
12797.67,2,0,56.03
12798.62,14,3,15.73
12799.06,33,3,7.96
12799.63,32,7,5.17
12800.47,24,3,15.77
12801.28,22,9,2.90
12801.29,5,22,14.53
12801.86,20,26,12.12
12802.35,25,22,13.38
12802.52,22,3,14.15
12802.54,6,3,18.05
12803.38,15,3,2.46
12804.08,33,3,8.58
12804.79,2,4,16.04
12805.09,3,20,6.06
12805.87,2,35,2.40
12806.42,1,0,11.64
12806.51,0,3,73.14
12806.54,14,3,11.72
12807.28,30,0,17.11
12807.74,18,11,5.29
12807.81,33,31,16.94
12807.87,17,0,10.09
12808.43,31,0,6.81
12809.27,22,25,18.52
12809.77,33,3,3.39
12810.69,30,29,6.48
12811.03,23,0,7.95
12811.18,0,25,16.76
12811.80,11,3,6.17
12812.04,0,3,51.73
12812.62,31,3,17.89
12812.65,20,3,2.13
12813.08,21,16,18.46
12813.09,13,0,1.37
12813.59,13,3,1.96
12814.15,23,3,7.50
12814.19,0,35,1.25
12815.02,22,20,5.76
12815.48,20,38,11.16
12815.89,18,2,9.78
12816.40,32,4,18.44
12816.76,24,26,11.27
12816.97,15,10,4.42
12817.87,24,3,3.34
12817.97,21,38,16.79
12818.01,6,3,13.12
12818.48,12,31,4.39
12818.92,0,25,9.98
12819.23,8,0,14.96
12819.64,25,0,3.21
12819.67,3,23,35.66
12820.34,20,3,8.85
12820.57,26,0,1.13
12820.69,1,3,37.85
12820.79,5,22,5.43
12821.62,13,10,5.61
12822.16,3,30,19.65
12823.00,11,3,19.38
12823.60,1,32,8.26
12824.23,0,29,7.16
12825.07,6,3,8.93
12826.01,2,3,9.34
12826.61,18,3,18.66
12827.00,28,35,18.01
12827.12,24,3,14.42
12827.41,13,0,18.74
12828.00,1,3,65.21
12828.48,17,3,6.94
12829.29,29,0,6.98
12829.39,34,8,17.99
12830.06,2,3,24.98
12830.16,28,3,1.60
12830.95,3,0,7.52
12831.82,24,1,14.91
12832.02,2,24,70.59
12832.77,23,3,5.32
12833.13,0,11,1.02
12833.91,15,0,6.43
12834.65,5,0,12.95
12835.37,31,5,18.62
12836.35,5,3,19.34
12836.73,16,11,2.59
12837.47,0,17,9.28
12838.37,6,30,16.31
12838.93,31,0,14.41
12839.74,5,11,8.40
12839.83,0,32,30.09
12840.47,1,0,43.73
12841.31,1,2,2.10
12842.24,7,10,1.21
12842.91,19,16,11.37
12843.62,19,0,11.86
12843.96,22,31,1.71
12844.34,9,0,16.29
12844.79,34,0,7.73
12845.58,11,0,17.74
12846.25,17,0,2.88
12846.67,2,0,63.30
12846.91,32,13,1.21
12846.94,31,2,14.57
12847.82,22,0,3.25
12848.67,22,29,11.48
12849.31,6,4,5.35
12849.82,16,1,2.41
12850.64,31,3,14.35
12851.10,27,0,4.59
12851.22,30,29,14.60
12851.96,4,5,15.82
12852.07,4,3,2.07
12852.65,15,6,13.83
12853.22,9,3,5.14
12853.23,12,26,7.54
12854.07,10,2,3.54
12854.09,10,32,15.18
12854.41,31,0,3.95
12854.52,4,8,4.86
12855.03,22,3,1.99
12855.17,34,3,8.74
12855.61,27,1,14.65
12855.68,1,17,52.85
12856.05,34,4,6.43
12856.16,1,0,15.82
12856.81,9,32,15.12
12857.57,2,30,54.84
12858.39,14,10,7.31
12858.76,32,20,13.04
12858.84,23,7,13.92
12858.93,16,0,17.41
12859.89,5,31,14.64
12860.14,19,20,10.95
12860.92,9,3,2.27
12860.95,30,5,13.16
12861.35,4,29,10.81
12862.03,8,13,2.69
12862.80,18,17,18.15
12863.53,0,13,57.21
12864.10,16,13,5.50
12864.29,5,0,15.32
12865.20,13,3,1.37
12865.89,10,30,10.78
12865.93,31,30,3.75
12866.17,30,22,4.58
12867.04,2,0,14.88
12867.33,2,0,44.88
12868.30,22,0,12.19
12868.75,2,11,3.87
12869.62,27,7,4.02
12870.15,0,9,14.04
12870.22,1,6,40.53
12870.24,1,23,15.49
12870.73,9,3,9.62
12871.14,3,0,18.20
12871.16,5,0,6.63
12871.95,32,17,15.25
12872.21,31,0,5.39
12873.13,8,22,19.51
12873.20,2,25,1.07
12873.96,26,6,2.61
12874.47,32,13,12.42
12874.97,20,0,7.91
12875.16,25,9,12.68
12875.54,28,0,1.11
12875.56,1,22,4.00
12876.37,15,6,2.25
12876.74,1,0,28.06
12877.30,2,0,8.97
12877.76,7,1,12.62
12878.68,13,0,18.89
12879.27,27,8,12.71
12879.71,1,4,13.66
12880.13,22,13,13.96
12880.86,25,0,5.26
12881.40,3,29,11.77
12881.73,6,2,16.03
12882.43,0,35,15.54
12883.14,21,0,17.94
12883.45,9,22,6.30
12883.50,21,0,2.12
12883.62,31,25,2.70
12884.51,34,3,16.10
12885.48,3,0,8.44
12886.26,29,3,14.58
12887.09,25,6,6.11
12887.48,2,3,61.00
12888.10,11,3,17.11
12888.54,18,16,11.15
12889.48,18,0,17.57
12889.86,11,9,10.96
12889.96,2,3,3.50
12890.64,10,3,16.46
12891.48,13,3,6.26
12892.39,27,4,6.78
12892.68,1,32,4.51
12892.79,18,13,12.09
12892.96,13,14,6.18
12893.86,25,0,15.41
12894.17,8,20,14.11
12894.24,1,0,14.79
12894.70,11,0,6.45
12894.75,4,3,6.29
12895.08,16,0,14.47
12895.62,7,0,7.37
12896.34,18,0,18.03
12896.45,0,1,63.44
12897.14,0,13,5.38
12897.46,7,8,16.61
12898.10,9,3,2.21
12898.25,32,0,19.60
12898.93,2,3,8.54
12899.55,1,13,13.47
12900.34,23,10,12.91
12900.45,6,3,2.66
12901.22,4,11,13.20
12902.02,22,29,17.37
12902.62,26,16,9.61
12902.89,19,6,12.18
12903.03,9,16,10.25
12903.88,31,3,7.80
12904.03,7,8,11.05
12904.99,13,20,9.61
12905.17,3,10,4.16
12905.35,16,22,19.35
12906.19,1,31,47.99
12906.46,1,3,17.44
12907.46,14,31,9.88
12908.33,34,10,18.84
12908.90,33,24,5.87
12909.08,0,30,2.10
12910.02,34,3,4.12
12910.25,5,8,8.04
12911.18,21,35,13.95
12911.44,5,20,3.01
12911.69,8,0,6.76
12911.86,25,3,11.99
12912.04,31,0,17.33
12912.40,6,0,6.28
12912.73,23,3,17.23
12913.52,24,4,14.31
12914.39,34,22,19.60
12914.82,26,13,9.29
12915.27,26,9,15.93
12916.10,0,24,13.81
12916.10,31,3,3.55
12916.19,33,3,14.75
12916.50,2,4,78.87
12917.41,17,4,15.87
12918.34,12,29,2.64
12918.99,30,9,6.99
12919.33,1,0,52.71
12919.42,9,11,12.37
12920.03,27,17,12.27
12920.24,29,16,10.76
12920.80,14,3,17.13
12921.34,1,0,6.91
12922.29,5,22,13.70
12922.82,8,35,3.86
12923.31,28,6,1.94
12923.47,12,0,17.09
12924.12,6,0,11.16
12924.35,0,10,30.21
12924.81,0,3,42.09
12925.27,21,3,14.72
12925.64,1,10,76.13
12925.93,14,13,3.84
12926.24,20,4,4.53
12927.21,33,10,2.55
12927.54,1,3,52.99
12927.94,15,26,18.89
12927.97,31,7,2.33
12928.43,10,3,13.11
12928.64,7,0,10.78
12929.11,23,29,9.70
12929.20,3,0,66.70
12929.38,2,35,32.19
12930.37,7,14,7.06
12930.85,26,3,3.15
12931.52,18,11,4.44
12932.23,5,11,15.47
12932.35,12,26,7.54
12932.70,6,24,6.87
12933.50,1,10,19.03
12933.98,8,0,17.08
12934.37,31,38,8.70
12935.36,17,23,2.88
12936.14,17,3,4.43
12936.33,3,2,64.76
12937.21,22,3,6.72
12937.68,2,3,20.72
12938.11,6,30,8.88
12938.28,34,3,10.91
12938.45,19,6,2.13
12939.12,27,5,9.80
12939.53,21,3,7.09
12940.15,3,0,35.93
12940.80,1,38,13.27
12940.93,21,17,15.47
12941.62,3,2,7.22
12941.98,28,3,4.85
12942.76,20,3,17.56
12942.97,17,8,7.36
12943.30,32,11,8.81
12943.42,31,0,5.94
12943.78,16,8,10.76
12943.95,30,3,2.47
12943.97,6,0,4.74
12944.51,20,3,7.25
12945.19,8,25,18.28
12945.91,3,23,56.32
12946.43,18,3,17.19
12947.35,26,25,14.53
12947.96,32,0,19.16
12948.19,33,0,7.52
12948.37,22,3,1.33
12948.88,16,3,18.28
12949.27,18,3,18.91
12950.20,21,17,10.78
12951.12,28,14,4.64
12951.19,1,3,45.85
12951.33,1,0,34.92
12951.63,23,0,1.72
12951.63,11,3,17.90
12952.17,29,16,10.30
12952.31,27,3,3.87
12953.00,15,3,12.19
12953.68,17,3,13.21
12954.22,3,0,19.26
12954.36,7,3,5.92
12955.30,9,3,7.43
12955.52,8,35,13.19
12955.72,3,0,15.42
12956.29,6,11,15.32
12956.51,28,3,7.55
12957.06,24,3,16.66
12958.06,19,7,9.89
12958.24,2,0,12.51
12958.98,26,13,10.38
12959.96,19,38,18.29
12960.79,17,20,17.05
12960.85,18,3,4.89
12961.16,0,3,59.89
12961.64,10,5,18.32
12961.86,27,6,9.47
12962.15,14,9,2.74
12963.03,20,30,4.38
12963.15,1,22,30.88
12963.30,6,3,19.27
12964.20,32,7,8.69
12964.32,16,4,2.62
12965.09,9,22,15.25
12965.46,33,26,1.10
12966.12,25,3,4.27
12966.23,9,0,18.19
12967.17,1,0,13.72
12967.81,28,3,4.80
12968.00,17,0,16.98
12968.38,12,0,7.58
12969.27,25,0,5.74
12969.47,20,8,9.13
12969.79,29,3,11.31
12970.52,26,38,8.89
12971.14,2,0,5.07
12972.09,7,3,11.08
12972.91,0,22,1.37
12973.59,8,0,13.18
12973.61,1,3,66.17
12974.08,19,2,3.88
12974.68,15,3,12.20
12975.41,24,26,17.74
12976.12,18,2,3.33
12976.89,26,11,9.16
12977.70,27,3,2.25
12978.38,22,3,14.15
12978.39,5,31,14.55
12978.83,30,38,13.17
12979.32,17,3,19.75
12980.09,17,3,1.62
12981.02,12,1,11.57
12981.92,26,5,5.46
12982.48,1,5,35.77
12982.84,20,3,17.14
12982.98,31,22,11.83
12983.29,27,0,10.69
12983.88,22,8,19.16
12984.44,0,3,17.81
12984.74,18,32,2.55
12985.35,5,3,18.57
12985.73,16,3,16.78
12985.78,6,3,15.75
12986.57,2,10,14.50
12987.06,1,8,54.70
12987.91,2,31,69.76
12988.27,8,38,2.26
12988.28,1,0,17.93
12988.69,11,0,2.58
12988.93,33,0,9.57
12989.55,10,9,10.18
12989.97,31,35,7.84
12990.71,34,3,12.85
12991.27,10,32,15.63
12992.02,8,5,12.37
12992.87,26,3,16.79
12993.62,33,0,5.14
12994.42,15,4,11.27
12994.88,2,31,11.66
12995.56,2,13,58.86
12996.48,20,3,4.34
12997.20,32,0,6.64
12997.79,10,0,9.17
12997.90,17,4,12.63
12998.64,25,3,16.74
12999.15,25,1,12.19
12999.41,12,35,5.39
13000.21,32,0,6.95
13001.08,0,31,11.82
13001.27,14,8,12.73
13001.80,32,25,1.73
13002.62,31,3,7.80
13003.18,5,30,17.59
13003.67,16,3,3.28
13004.57,12,0,6.85
13004.58,23,0,12.72
13005.22,16,26,14.75
13005.32,9,3,11.72
13006.14,19,24,8.22
13006.99,1,38,45.81
13007.46,15,10,16.26
13008.04,13,31,17.43
13008.85,17,3,5.26
13009.63,33,3,11.36
13010.35,13,29,7.98
13010.50,34,23,11.11
13011.43,34,0,8.71
13012.42,3,0,7.25
13013.29,31,38,9.62
13013.56,21,0,16.60
13014.11,21,3,6.34
13014.71,0,1,37.03
13014.79,2,10,4.44
13015.66,14,1,16.93
13016.19,9,0,12.47
13016.48,7,29,19.43
13017.03,23,31,13.44
13017.23,13,3,13.77
13018.20,1,3,15.11
13019.07,16,3,1.72
13019.84,18,22,8.23
